"NBa7we src","d4r55","RfnDt","rsqaWe","wiI7pd","fontBodySmall","fontBodySmall 2","kyuRq","dSlJg","NlVald","dSlJg 2","NlVald 2","Hzvxle","pkWtMe"
"https://lh3.googleusercontent.com/a/ACg8ocIjuq_R0z8rL1HsDC0JNfgzHxtx48RJGKrO7qAw4c08wjFLRQ=w36-h36-p-rp-mo-ba3-br100","Cb","Local Guide · 45 reviews · 3 photos","a year ago","Invoice of 70 euros for a photo of a finger. Not doctors, but thieves.","Translated by Google","・","See original (Dutch)","","","","Share","Like","3"
"https://lh3.googleusercontent.com/a-/ALV-UjWa70R_T2RpLqiuhrC9kr4ktK8dNMUfQ1vI5ZxRhOi2V1bAjTlQMA=w36-h36-p-rp-mo-ba4-br100","Wim Janssens","Local Guide · 31 reviews · 204 photos","a year ago","Dr D. Brouwers from Orthopedics is great!","Translated by Google","・","See original (Dutch)","","Like","","Share","",""
"https://lh3.googleusercontent.com/a/ACg8ocIdDstQoteXFesVGnGYNkg78wjAEnA89www-2KORzAtaVFYSw=w36-h36-p-rp-mo-br100","Mihai Popovici","4 reviews","a year ago","One of the best hospitals, or even the best in Belgium, I can say that because they helped us a lot with our daughter's illness and continue to do so.

A super modern system, very fast and well-organized.

Everyone behaves well, even though we don't speak the language well; they show interest in understanding everything and helping us understand it again.

We were admitted to a luxury hospital there, with top-notch staff.","Translated by Google","・","See original (Dutch)","","","","Share","Like","3"
"https://lh3.googleusercontent.com/a/ACg8ocJtYRKU1p6INAh6RVKCjfKsq5QpDg_J2iSwQxdsdf5_0qpBF4Bu=w36-h36-p-rp-mo-ba7-br100","K","Local Guide · 441 reviews · 6,729 photos","a year ago","A very large hospital. A very spacious parking lot. The entrance hall has been renovated a few years ago. Nothing to complain about. Pharmacist next to the hospital. Also an added value.","Translated by Google","・","See original (Dutch)","","Like","","Share","",""
"https://lh3.googleusercontent.com/a/ACg8ocJkMIPgeUCU9YTPv6SpkIVg0XpD3cXJgXBf-b7yPhB6_C1raw=w36-h36-p-rp-mo-br100","Jolien","9 reviews","a year ago","Doctors are usually good. It is the reception and appointment counters that really use a terribly slow system!!  You can easily wait 45 minutes for registration and for a follow-up appointment. It's really unbelievable that this couldn't be any other way!","Translated by Google","・","See original (Dutch)","","","","Share","Like","4"
"https://lh3.googleusercontent.com/a/ACg8ocLYxeC8ogY_sLQerqIdExWrs3GScqLiGVUtOtlqP2rxN55CvA=w36-h36-p-rp-mo-ba4-br100","Andy van Dijke","Local Guide · 71 reviews · 54 photos","a year ago","","","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocKR8VaA1oCI8UDEv6P5nJdIcGo07743BQpxXUe0Fa5y0lrrCw=w36-h36-p-rp-mo-ba3-br100","Geert De Smedt","Local Guide · 1 review","a year ago","","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjV0NHC3-Z9oidF_K_ystFzBLDtfVk4FD59MTwEnBOkwB7DAIseB=w36-h36-p-rp-mo-ba5-br100","Sabine M. Van Beek Baeten","Local Guide · 144 reviews · 139 photos","a year ago","","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVRV5M59AVxYz3EIlt5bUJPTcooap7b76DG4tVlNEAFqI2bRzE=w36-h36-p-rp-mo-ba4-br100","jacolien van der stouw","Local Guide · 84 reviews · 2 photos","a year ago","","","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocLkeOldM55dp-79WwebFoePF6pW5hYX74M-t8lPPjtkLEY50w=w36-h36-p-rp-mo-br100","LSS DD","5 reviews","a year ago","Very bad experience with the allergology department, more specifically 'doctor' Toscano.","Translated by Google","・","See original (Dutch)","","","","Share","Like","1"
"https://lh3.googleusercontent.com/a/ACg8ocLtEInQrjvbCpQSpcBUO0p_S2jZdJFvfgNo5O8kj9Nm8ON6Qg=w36-h36-p-rp-mo-ba2-br100","nathalie simons","Local Guide · 10 reviews · 3 photos","a year ago","Why do disabled people pay for parking?  They earn 50 euros a month from me. 50 euros can buy me food for 4 days","Translated by Google","・","See original (Dutch)","","","","Share","Like","4"
"https://lh3.googleusercontent.com/a-/ALV-UjUI-f-q612QXemIQ7SPna5usjl7GYLUR_Z3Dba524cl4-cd0hU=w36-h36-p-rp-mo-br100","Nyah Pereira Aguilar Milner","3 reviews","Edited a year ago","Feb 2023: Most inefficient hospital ever!
To register for oncology, you will now be sent back to the information desk (after waiting). There the staff are drowning in work while they sit and chat at the oncology counter! Why not use those devices to register yourself?
Okb2023: 6 months later and things are only getting worse! 150 people in the hall to register! How many people have to gather here before anything is ever done about it!","Translated by Google","・","See original (Dutch)","","","","Share","Like","4"
"https://lh3.googleusercontent.com/a/ACg8ocKDkryETJVQCQnN9u5JCt2uwMFoe5DBcl2TrfSW1juh3npirw=w36-h36-p-rp-mo-ba3-br100","tineke dejager","Local Guide · 29 reviews · 31 photos","a year ago","I came in the hope of being helped, the assistant made me wait for 1.5 hours and when she asked why that was, I was told that I shouldn't be impatient, in the meantime she happily let everyone go first. I used to have a good experience with this hospital, but now it's really terrible, I'll never go there again!!","Translated by Google","・","See original (Dutch)","","","","Share","Like","3"
"https://lh3.googleusercontent.com/a-/ALV-UjUx7gNR8nMWu8I-D54GWUk1-3sYZDea2iXkuXtMmma7nSCPVOldNQ=w36-h36-p-rp-mo-br100","Nathalie Oosthoek","5 reviews","a year ago","Very satisfied after I was admitted via emergency on Friday evening at 6:30 PM for acute appendicitis. Very quickly helped in the emergency room with very friendly staff and very good explanations. Afterwards I went to department C5 and operated in the morning at the time they told me. The staff here was also great. Also very friendly and well treated! I was allowed to go home on Sunday morning after visiting the doctor.
The decision for me was that my experience at UZA was as it should be, personal approach and clear feedback about everything.
Thank you UZA","Translated by Google","・","See original (Dutch)","","","","Share","Like","4"
"https://lh3.googleusercontent.com/a-/ALV-UjUtNadrEmok8ORIBDQtqYNyd2NkZbTS77hLV-bEJjKLrXWMVZSA=w36-h36-p-rp-mo-ba5-br100","Bob Thys","Local Guide · 290 reviews · 77 photos","a year ago","Good hospitalI","Translated by Google","・","See original (Dutch)","","Like","","Share","",""
"https://lh3.googleusercontent.com/a/ACg8ocI4Kis_FQ3CI5rrMuqpt2Ym_rCV0D233UwxUAK6H80rmqjwng=w36-h36-p-rp-mo-br100","Dominique Deschoemaeker","3 reviews","Edited a year ago","Recently, during the corona period, I was admitted to the C4 ward. All the staff: sanitary staff, reception, volunteers, interns, paramedics and doctors were very friendly, helpful, professional and supportive. It is a large university hospital and yet I was not treated like a number. Thanks to everyone.
And there is more. During a consultation I had a technical problem when I wanted to leave. A volunteer promptly called someone from the technical service. I was helped in no time. Unbelievable, right? In which (university) hospital would you be helped so well?","Translated by Google","・","See original (Dutch)","","","","Share","Like","1"
"https://lh3.googleusercontent.com/a-/ALV-UjUZkY8pVkjB78ASaS5Ue7rR6F4v3rDSF6CBU9gG5r8aNvF7c5M=w36-h36-p-rp-mo-ba2-br100","Firdaouss Lagouit","Local Guide · 16 reviews","a year ago","Very good help in the mother-child department. My daughter was in good hands at all times.","Translated by Google","・","See original (Dutch)","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUR3jASAi3A3FxMs_aoyvfOTXwcapWHP02naTwMqoXxKoaZuIk=w36-h36-p-rp-mo-ba6-br100","Marc Van Dijck","Local Guide · 527 reviews · 211 photos","a year ago","Bicycle storage for visitors could not be found. Plan is wrong. And to cycle from the old to the new sheds, there are 2 large signs at the entrance: cyclists are not allowed. So everyone just puts their bike near the entrance. All kinds of mixed up.  Afterwards, while driving away, I noticed the real new garage. If by chance you come from the right direction (Wilrijkstraat) you can't miss it. In the other cases: figure it out. This can be better!!","Translated by Google","・","See original (Dutch)","","","","Share","Like","2"
"https://lh3.googleusercontent.com/a-/ALV-UjVa-6OowcGOWucDlYhIOHQ11gWPaFmwxrLqKNryBw4LtgLMDaG0=w36-h36-p-rp-mo-ba3-br100","simon peters","Local Guide · 26 reviews · 9 photos","a year ago","","","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocLxlRDme3hUj-Pq0W_zW-2YUVuDcreuj_m0sg3NVIV2PWY-eA=w36-h36-p-rp-mo-ba3-br100","Sara Ano","Local Guide · 58 reviews · 30 photos","a year ago","Very satisfied with this hospital, also for the children. Very modern too! Only in an emergency room can you sit for hours before being looked at","Translated by Google","・","See original (Dutch)","","Like","","Share","",""
"https://lh3.googleusercontent.com/a/ACg8ocLUgLfLgeqdf7Fq_cyBXkzTc7rwPHgI7-Ij2ZpZoTLsl5VQQQ=w36-h36-p-rp-mo-ba4-br100","Emmanuel Frappart","Local Guide · 141 reviews · 26 photos","a year ago","I come from France and I work in Belgium. I was received admirably at this hospital. All the staff made the effort to speak to me in French even though I have terrible Dutch. To my great surprise: for the sleep center, the polysomnography is done in a 3-star hotel with all the comfort","Translated by Google","・","See original (French)","","","","Share","Like","1"
"https://lh3.googleusercontent.com/a-/ALV-UjWo5uXutvj3Qrd986qAv2DGoAqvwmAptmi8X36P7TGdzQyl_931=w36-h36-p-rp-mo-br100","Amber","9 reviews · 5 photos","a year ago","Poorly organised. Had to wait more than 30 minutes for registration so was late for an appointment","Translated by Google","・","See original (Dutch)","","","","Share","Like","2"
"https://lh3.googleusercontent.com/a-/ALV-UjXcJUUiZ_GJswrE5addNXN5J7ArMPfddfTrhrYOz9oyCnJw317j=w36-h36-p-rp-mo-br100","Eric Smolders","7 reviews · 2 photos","a year ago","","","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocKpbimYctykBfaT_dfzJ-j7GcPiCcGVejqsnqwN9Li9jt0Ouw=w36-h36-p-rp-mo-br100","Rony Staes","19 reviews","a year ago","Cardio rehabilitation is good.","Translated by Google","・","See original (Dutch)","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVJlAJbpU-AZJn0ScDMyWJBCivv0zfkhcQU8NCpTOoDZp79GXFa=w36-h36-p-rp-mo-ba4-br100","Charles Blauwers","Local Guide · 258 reviews · 58 photos","a year ago","Avoid for blood tests, they charge you for the needle which no hospital in Belgium does","Translated by Google","・","See original (French)","","","","Share","Like","1"
"https://lh3.googleusercontent.com/a/ACg8ocLtzfKpp7Wc6nmPgVGdvAgOfRKWy-Jw3YNybpC7P1zfos9P9g=w36-h36-p-rp-mo-br100","Lili Lerch","12 reviews · 2 photos","a year ago","Very sick man reports to emergency on the advice of the treating hospital Leuven to replace or repair his lectern. He is still unable to consume food, painkillers or fluids. It is a work of 5 minutes at most 15 minutes. He waits a whole afternoon in the great heat of Saturday, after which he is told around 5 p.m. that they are not going to do it. They also don't tell him where he can go.  This is not possible and should not be allowed!!!  Those people should be prosecuted for refusing medical attention.","Translated by Google","・","See original (Dutch)","","","","Share","Like","18"
"https://lh3.googleusercontent.com/a/ACg8ocI0lbUC3fXd0nCzIcSNeanaqYbPSd7iIVAMbVLEwslBWE_opw=w36-h36-p-rp-mo-br100","Bernard Schoenmaeckers","12 reviews","a year ago","","","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocL2FAZzCngWaj-1X_HGASM9gYW78jGYfKoswIx77i1uBCrILQ=w36-h36-p-rp-mo-br100","Lutgart Moortgat","6 reviews","a year ago","A very special mention for doctor Van Loon, dermatologist, who really has an eye for the patient and who unfortunately does not have a well-cooperating secretarial staff.","Translated by Google","・","See original (Dutch)","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVM8yaVi4uNUdwj2hHaNx87EviPC5JleXfZP74OP24pfgvC9WA=w36-h36-p-rp-mo-br100","iris dardikman","","a year ago","","","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocLSBJfH0fKRFpdJPjWjTsDSt9qdxxE1rbfyIcHrRSRFVAZUkQ=w36-h36-p-rp-mo-ba2-br100","Julie Mees","Local Guide · 26 reviews · 8 photos","a year ago","","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjVdf3EQW8XxkLpJA6JVKxaB_DKydtPg0k97qa56gMb-Wnu8UOA=w36-h36-p-rp-mo-ba4-br100","Jean Marc Trouillard","Local Guide · 143 reviews · 4 photos","a year ago","Very good hospital, I am recovering there in cardio rehabilitation and very satisfied with it","Translated by Google","・","See original (Dutch)","","","","Share","Like","1"
"https://lh3.googleusercontent.com/a-/ALV-UjUKw39TaBS0gNMfcMiPhezYnkTlG6SR_7UGP7A-fdvFBo08Rk8=w36-h36-p-rp-mo-ba5-br100","Patrick De Schepper","Local Guide · 147 reviews · 11 photos","a year ago","A university hospital where almost everything is available. High quality care","Translated by Google","・","See original (Dutch)","","Like","","Share","",""
"https://lh3.googleusercontent.com/a/ACg8ocJnmzzX5w56BZMQnVgG4sVBaVUJFjBmm4FvEk3TjGPfFT_38A=w36-h36-p-rp-mo-ba2-br100","Francois Debant","Local Guide · 9 reviews","a year ago","My wife spent a night there, it was a 5 star hotel.
The staff is great. Both on the floor and at the reception.
Certainly very good.","Translated by Google","・","See original (Dutch)","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUFHIl4Lt7_Yb3Stra7iOEZT71P5FZpKxEhgPfKkkSbM6EP7GeQ=w36-h36-p-rp-mo-ba3-br100","Jacques Wenger","Local Guide · 38 reviews","2 years ago","Best hospital in the world. Very kind staff and very good doctors","","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXJ4z-TPewhDsrdPdcCAxNIPmFC7ZnhBaYhOVjX0ePh1h5g_KLu=w36-h36-p-rp-mo-ba5-br100","Sylvia Staes","Local Guide · 104 reviews · 287 photos","2 years ago","Top hospital and Top doctors 👌 …","Translated by Google","・","See original (Dutch)","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWYqa5aWJtKLLJL5kbtZaSLMT90D-AUg6ZCLm_Mtlv69qflt0sOhQ=w36-h36-p-rp-mo-ba3-br100","Shy_ Bea 2.0","Local Guide · 20 reviews · 74 photos","2 years ago","The quality of service and how the humanize their patients is “top”","","","","","Like","","Share","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWzDQokGo2olGB6gobHs8mzuxBIjdJ4b7pmIZubgsT-nlnWfnY3=w36-h36-p-rp-mo-ba4-br100","objectief oordeel","Local Guide · 105 reviews · 20 photos","2 years ago","","","","","","","","","",""
